Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06:10,08h 10m,1160.0,0,0.0,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
Chandu Travels,A/C Sleeper (2+1),23:35,06:30,06h 55m,846.0,0,0.0,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Ongole to Hyderabad
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,19:30,06h 00m,656.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,21:25,06h 55m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:00,21:00,06h 00m,656.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6237,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,21:45,06h 15m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,23:00,06h 30m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,00:15,07h 00m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,02:30,06h 30m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04:00,07h 00m,412.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:30,06h 00m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 5281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,03:00,05h 10m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6073,INDRA(A.C. Seater),22:00,03:00,05h 00m,526.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:50,06h 35m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:26,05h 56m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:35,05h 50m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 5227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05:30,06h 45m,439.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:00,06h 30m,650.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,05:40,07h 00m,699.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
S R Travels,Non A/C Seater / Sleeper (2+1),22:40,05:15,06h 35m,900.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,05:30,06h 35m,800.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,05:00,06h 15m,699.0,0,0.0,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Kadapa to Bangalore
APSRTC - 9003,Express(Non AC Seater),20:00,00:25,04h 25m,186.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9041,Express(Non AC Seater),21:00,01:25,04h 25m,220.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9061,Express(Non AC Seater),21:45,01:10,03h 25m,186.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 5524,Express(Non AC Seater),22:45,02:55,04h 10m,186.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 9080,Express(Non AC Seater),23:15,02:40,03h 25m,186.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:59,05:15,05h 16m,304.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
NueGo,Electric A/C Seater (2+2),19:30,00:10,04h 40m,539.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
NueGo,Electric A/C Seater (2+2),21:00,01:40,04h 40m,431.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
NueGo,Electric A/C Seater (2+2),23:30,04:10,04h 40m,427.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
Venson Transports,Non AC Seater (2+3),14:10,19:15,05h 05m,275.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
RK Travels,Non A/C Seater / Sleeper (2+1),23:50,04:20,04h 30m,799.0,0,0.0,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore,Chittoor (Andhra Pradesh) to Bangalore
APSRTC - 2662,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:45,16:25,03h 40m,281.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 2664,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:10,16:50,03h 40m,281.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada,Visakhapatnam to Kakinada
APSRTC - 5533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,17:30,04h 30m,277.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 47245,Express(Non AC Seater),13:15,17:40,04h 25m,186.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:10,01:15,03h 05m,700.0,0,0.0,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),21:25,00:25,03h 00m,700.0,0,0.0,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),20:05,23:40,03h 35m,800.0,0,0.0,https://www.redbus.in/bus-tickets/ananthapur-to-bangalore,Anantapur (andhra pradesh) to Bangalore
APSRTC - 51503,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,18:00,04h 30m,344.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51619,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:58,04h 13m,344.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5624,Express(Non AC Seater),13:20,19:20,06h 00m,294.0,0,0.0,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 5444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,20:00,06h 00m,398.0,0,0.0,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Tirupati to Bangalore
APSRTC - 4482,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:55,04h 55m,427.0,0,0.0,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,03:10,05h 05m,427.0,0,0.0,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:25,05h 10m,427.0,0,0.0,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Narasaraopet to Hyderabad
TSRTC - 6006,Super Luxury (Non AC Seater 2+2 Push Back),17:40,00:50,07h 10m,459.0,0,3.8,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
TSRTC - 8917,Lahari Non A/C Sleeper Cum Seater,18:00,01:15,07h 15m,883.0,0,0.0,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Kaveri Tours and Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,1000.0,0,0.0,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,03:15,08h 15m,467.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
APSRTC - 5968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,03:30,07h 45m,467.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
APSRTC - 4585,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,05:00,09h 00m,467.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Hyderabad to Vinukonda
Yolo Bus,A/C Sleeper (2+1),21:31,05:03,07h 32m,540.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
IntrCity SmartBus,AC Sleeper (2+1),22:00,06:10,08h 10m,595.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
Svkdt travels,A/C Seater / Sleeper (2+1),22:20,05:45,07h 25m,550.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Visakhapatnam to Vijayawada
APSRTC - 6015,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:30,19:15,05h 45m,353.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
APSRTC - 50194,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:30,20:00,05h 30m,524.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,21:00,06h 00m,330.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti,Bangalore to Rayachoti
APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:00,08h 45m,483.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:20,08h 35m,483.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:29,07h 59m,817.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-guntur,Hyderabad to Guntur (Andhra Pradesh)
APSRTC - 4244,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,20:30,06h 30m,451.0,0,0.0,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4246,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,00:03,08h 03m,483.0,0,0.0,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,02:45,06h 15m,451.0,0,0.0,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Guntur (Andhra Pradesh) to Hyderabad
APSRTC - 4796,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06:40,11h 10m,668.0,0,0.0,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4798,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,06:10,10h 25m,631.0,0,0.0,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 4802,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,04:50,08h 35m,623.0,0,0.0,https://www.redbus.in/bus-tickets/eluru-to-hyderabad,Eluru to Hyderabad
APSRTC - 52593,Express(Non AC Seater),13:30,18:30,05h 00m,190.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 52527,Express(Non AC Seater),14:00,18:30,04h 30m,205.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-kadiri,Bangalore to Kadiri
APSRTC - 6225,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,18:45,03h 45m,226.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
APSRTC - 5769,Express(Non AC Seater),17:30,20:45,03h 15m,143.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
APSRTC - 47135,Express(Non AC Seater),20:15,23:15,03h 00m,143.0,0,0.0,https://www.redbus.in/bus-tickets/bangalore-to-madanapalli,Bangalore to Madanapalli
APSRTC - 36430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,17:34,03h 34m,302.0,0,0.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4408,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,18:34,03h 34m,302.0,0,0.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
APSRTC - 4430,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:24,03h 54m,313.0,0,0.0,https://www.redbus.in/bus-tickets/macherla-to-hyderabad,Macherla (andhra pradesh) to Hyderabad
NueGo,Electric A/C Seater (2+2),13:45,18:25,04h 40m,380.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
NueGo,Electric A/C Seater (2+2),16:45,21:25,04h 40m,380.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),19:05,23:25,04h 20m,314.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
IRA Travels,A/C Seater / Sleeper (2+1),22:40,02:20,03h 40m,630.0,0,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-visakhapatnam,Rajahmundry to Visakhapatnam
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:30,05h 30m,470.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 9981,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:30,06h 15m,469.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,470.0,0,0.0,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad,Nandyal to Hyderabad
APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:15,19:30,05h 15m,524.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,21:25,05h 55m,353.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:45,21:00,05h 15m,524.0,0,0.0,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:15,22:35,03h 20m,800.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
SBT,Non A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,400.0,0,3.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Jagan Travels,A/C Seater / Sleeper (2+1),23:50,03:30,03h 40m,800.0,0,4.1,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 52501,Express(Non AC Seater),13:15,17:45,04h 30m,205.0,0,0.0,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52507,Express(Non AC Seater),13:30,18:10,04h 40m,190.0,0,0.0,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 52503,Express(Non AC Seater),15:00,19:30,04h 30m,205.0,0,0.0,https://www.redbus.in/bus-tickets/kadiri-to-bangalore,Kadiri to Bangalore
APSRTC - 3454,INDRA(A.C. Seater),13:00,17:45,04h 45m,414.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 3094,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",13:15,18:15,05h 00m,328.0,0,3.8,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 2744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:15,17:50,04h 35m,342.0,0,0.0,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),21:40,05:30,07h 50m,497.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,06:00,07h 30m,400.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Kaveri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:35,05:15,07h 40m,500.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-addanki,Hyderabad to Addanki
Al madeena Travels,Non A/C Seater / Sleeper (2+1),21:15,06:15,09h 00m,550.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Sleeper (2+1),21:50,06:00,08h 10m,949.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:50,05:45,07h 55m,700.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 5808,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:15,08h 45m,483.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5960,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:10,04:45,09h 35m,483.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 5827,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,02:20,07h 05m,503.0,0,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-markapuram,Hyderabad to Markapuram
APSRTC - 9335,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,16:09,03h 09m,261.0,0,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23963,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,16:30,03h 30m,260.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater (2+2),16:35,20:10,03h 35m,338.0,0,4.4,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
NueGo,Electric A/C Seater (2+2),23:30,03:35,04h 05m,338.0,0,0.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Maheswari Travels,Non A/C Seater / Sleeper (2+1),02:00,06:21,04h 21m,650.0,0,0.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 9334,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:00,20:15,07h 15m,929.0,0,0.0,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4444,INDRA(A.C. Seater),13:15,22:25,09h 10m,732.0,0,0.0,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 4466,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:15,21:00,07h 45m,605.0,0,0.0,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vijayawada to Visakhapatnam
APSRTC - 36403,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,17:15,04h 15m,302.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
APSRTC - 4399,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,18:00,04h 15m,302.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
APSRTC - 4405,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:15,18:30,04h 15m,302.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Hyderabad to Macherla (andhra pradesh)
APSRTC - 3356,NIGHT RIDER (SEATER CUM SLEEPER),15:00,02:10,11h 10m,997.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
APSRTC - 3500,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,04:15,12h 30m,728.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,461.0,0,0.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:25,05h 40m,461.0,0,0.0,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:58,03:13,05h 15m,457.0,0,3.8,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),22:00,06:30,08h 30m,924.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
Mythri Tours And Travels,A/C Sleeper (2+1),21:00,06:30,09h 30m,899.0,0,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-hyderabad,Rajahmundry to Hyderabad
AR & BCVR Travels,A/C Sleeper (2+1),23:00,04:45,05h 45m,1200.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
IntrCity SmartBus,A/C Sleeper (2+1),23:50,05:30,05h 40m,1132.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
BRS Travels,A/C Sleeper (2+1),23:30,05:30,06h 00m,1300.0,0,0.0,https://www.redbus.in/bus-tickets/kurnool-to-bangalore,Kurnool to Bangalore
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:20,06h 50m,450.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,500.0,0,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-nandyala,Hyderabad to Nandyal
Apple Travels,Non A/C Seater / Sleeper (2+1),22:30,06:55,0-16h 0-35m,450.0,0,3.0,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
BSR Tours And Travels,NON A/C Seater (2+2),23:40,06:00,06h 20m,450.0,0,0.0,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),23:40,04:00,04h 20m,450.0,0,0.0,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:40,05:00,05h 20m,510.0,0,0.0,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),23:45,06:00,06h 15m,400.0,0,0.0,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
RRR Travels,A/C Seater / Sleeper (2+1),23:50,05:30,05h 40m,600.0,0,0.0,https://www.redbus.in/bus-tickets/khammam-to-hyderabad,Khammam to Hyderabad
